"","country","year","demo_score"
"15923","Turkey","1935",-7
"15924","Turkey","1936",-7
"15925","Turkey","1937",-7
"15926","Turkey","1938",-7
"15927","Turkey","1939",-7
"15928","Turkey","1940",-7
"15929","Turkey","1941",-7
"15930","Turkey","1942",-7
"15931","Turkey","1943",-7
"15932","Turkey","1944",-7
"15933","Turkey","1945",-7
"15934","Turkey","1946",7
"15935","Turkey","1947",7
"15936","Turkey","1948",7
"15937","Turkey","1949",7
"15938","Turkey","1950",7
"15939","Turkey","1951",7
"15940","Turkey","1952",7
"15941","Turkey","1953",7
"15942","Turkey","1954",4
"15943","Turkey","1955",4
"15944","Turkey","1956",4
"15945","Turkey","1957",4
"15946","Turkey","1958",4
"15947","Turkey","1959",4
"15948","Turkey","1960",7
"15949","Turkey","1961",9
"15950","Turkey","1962",9
"15951","Turkey","1963",9
"15952","Turkey","1964",9
"15953","Turkey","1965",8
"15954","Turkey","1966",8
"15955","Turkey","1967",8
"15956","Turkey","1968",8
"15957","Turkey","1969",8
"15958","Turkey","1970",8
"15959","Turkey","1971",-2
"15960","Turkey","1972",-2
"15961","Turkey","1973",9
"15962","Turkey","1974",9
"15963","Turkey","1975",9
"15964","Turkey","1976",9
"15965","Turkey","1977",9
"15966","Turkey","1978",9
"15967","Turkey","1979",9
"15968","Turkey","1980",-5
"15969","Turkey","1981",-5
"15970","Turkey","1982",-5
"15971","Turkey","1983",7
"15972","Turkey","1984",7
"15973","Turkey","1985",7
"15974","Turkey","1986",7
"15975","Turkey","1987",7
"15976","Turkey","1988",7
"15977","Turkey","1989",9
"15978","Turkey","1990",9
"15979","Turkey","1991",9
"15980","Turkey","1992",9
"15981","Turkey","1993",8
"15982","Turkey","1994",8
"15983","Turkey","1995",8
"15984","Turkey","1996",8
"15985","Turkey","1997",7
"15986","Turkey","1998",7
"15987","Turkey","1999",7
"15988","Turkey","2000",7
"15989","Turkey","2001",7
"15990","Turkey","2002",7
"15991","Turkey","2003",7
"15992","Turkey","2004",7
"15993","Turkey","2005",7
"15994","Turkey","2006",7
"15995","Turkey","2007",7
"15996","Turkey","2008",7
"15997","Turkey","2009",7
"15998","Turkey","2010",7
"15999","Turkey","2011",9
"16000","Turkmenistan","1923",-7
"16001","Turkmenistan","1924",-7
"16002","Turkmenistan","1925",-7
"16003","Turkmenistan","1926",-7
"16004","Turkmenistan","1927",-8
"16005","Turkmenistan","1928",-8
"16006","Turkmenistan","1929",-8
"16007","Turkmenistan","1930",-8
"16008","Turkmenistan","1931",-8
"16009","Turkmenistan","1932",-8
"16010","Turkmenistan","1933",-9
"16011","Turkmenistan","1934",-9
"16012","Turkmenistan","1935",-9
"16013","Turkmenistan","1936",-9
"16014","Turkmenistan","1937",-9
"16015","Turkmenistan","1938",-9
"16016","Turkmenistan","1939",-9
"16017","Turkmenistan","1940",-9
"16018","Turkmenistan","1941",-9
"16019","Turkmenistan","1942",-9
"16020","Turkmenistan","1943",-9
"16021","Turkmenistan","1944",-9
"16022","Turkmenistan","1945",-9
"16023","Turkmenistan","1946",-9
"16024","Turkmenistan","1947",-9
"16025","Turkmenistan","1948",-9
"16026","Turkmenistan","1949",-9
"16027","Turkmenistan","1950",-9
"16028","Turkmenistan","1951",-9
"16029","Turkmenistan","1952",-9
"16030","Turkmenistan","1953",-7
"16031","Turkmenistan","1954",-7
"16032","Turkmenistan","1955",-7
"16033","Turkmenistan","1956",-7
"16034","Turkmenistan","1957",-7
"16035","Turkmenistan","1958",-7
"16036","Turkmenistan","1959",-7
"16037","Turkmenistan","1960",-7
"16038","Turkmenistan","1961",-7
"16039","Turkmenistan","1962",-7
"16040","Turkmenistan","1963",-7
"16041","Turkmenistan","1964",-7
"16042","Turkmenistan","1965",-7
"16043","Turkmenistan","1966",-7
"16044","Turkmenistan","1967",-7
"16045","Turkmenistan","1968",-7
"16046","Turkmenistan","1969",-7
"16047","Turkmenistan","1970",-7
"16048","Turkmenistan","1971",-7
"16049","Turkmenistan","1972",-7
"16050","Turkmenistan","1973",-7
"16051","Turkmenistan","1974",-7
"16052","Turkmenistan","1975",-7
"16053","Turkmenistan","1976",-7
"16054","Turkmenistan","1977",-7
"16055","Turkmenistan","1978",-7
"16056","Turkmenistan","1979",-7
"16057","Turkmenistan","1980",-7
"16058","Turkmenistan","1981",-7
"16059","Turkmenistan","1982",-7
"16060","Turkmenistan","1983",-7
"16061","Turkmenistan","1984",-7
"16062","Turkmenistan","1985",-7
"16063","Turkmenistan","1986",-7
"16064","Turkmenistan","1987",-7
"16065","Turkmenistan","1988",-6
"16066","Turkmenistan","1989",-4
"16067","Turkmenistan","1990",0
"16068","Turkmenistan","1991",-8
"16069","Turkmenistan","1992",-9
"16070","Turkmenistan","1993",-9
"16071","Turkmenistan","1994",-9
"16072","Turkmenistan","1995",-9
"16073","Turkmenistan","1996",-9
"16074","Turkmenistan","1997",-9
"16075","Turkmenistan","1998",-9
"16076","Turkmenistan","1999",-9
"16077","Turkmenistan","2000",-9
"16078","Turkmenistan","2001",-9
"16079","Turkmenistan","2002",-9
"16080","Turkmenistan","2003",-9
"16081","Turkmenistan","2004",-9
"16082","Turkmenistan","2005",-9
"16083","Turkmenistan","2006",-9
"16084","Turkmenistan","2007",-9
"16085","Turkmenistan","2008",-9
"16086","Turkmenistan","2009",-9
"16087","Turkmenistan","2010",-9
"16088","Turkmenistan","2011",-9
"16089","Tuscany","1815",-10
"16090","Tuscany","1816",-10
"16091","Tuscany","1817",-10
"16092","Tuscany","1818",-10
"16093","Tuscany","1819",-10
"16094","Tuscany","1820",-10
"16095","Tuscany","1821",-10
"16096","Tuscany","1822",-10
"16097","Tuscany","1823",-10
"16098","Tuscany","1824",-10
"16099","Tuscany","1825",-10
"16100","Tuscany","1826",-10
"16101","Tuscany","1827",-10
"16102","Tuscany","1828",-10
"16103","Tuscany","1829",-10
"16104","Tuscany","1830",-10
"16105","Tuscany","1831",-10
"16106","Tuscany","1832",-10
"16107","Tuscany","1833",-10
"16108","Tuscany","1834",-10
"16109","Tuscany","1835",-10
"16110","Tuscany","1836",-10
"16111","Tuscany","1837",-10
"16112","Tuscany","1838",-10
"16113","Tuscany","1839",-10
"16114","Tuscany","1840",-10
"16115","Tuscany","1841",-10
"16116","Tuscany","1842",-10
"16117","Tuscany","1843",-10
"16118","Tuscany","1844",-10
"16119","Tuscany","1845",-10
"16120","Tuscany","1846",-10
"16121","Tuscany","1847",-10
"16122","Tuscany","1848",-7
"16123","Tuscany","1849",-10
"16124","Tuscany","1850",-10
"16125","Tuscany","1851",-10
"16126","Tuscany","1852",-10
"16127","Tuscany","1853",-10
"16128","Tuscany","1854",-10
"16129","Tuscany","1855",-10
"16130","Tuscany","1856",-10
"16131","Tuscany","1857",-10
"16132","Tuscany","1858",-10
"16133","Tuscany","1859",-10
"16134","Tuscany","1860",-10
"16135","Two Sicilies","1816",-10
"16136","Two Sicilies","1817",-10
"16137","Two Sicilies","1818",-10
"16138","Two Sicilies","1819",-10
"16139","Two Sicilies","1820",-6
"16140","Two Sicilies","1821",-10
"16141","Two Sicilies","1822",-10
"16142","Two Sicilies","1823",-10
"16143","Two Sicilies","1824",-10
"16144","Two Sicilies","1825",-10
"16145","Two Sicilies","1826",-10
"16146","Two Sicilies","1827",-10
"16147","Two Sicilies","1828",-10
"16148","Two Sicilies","1829",-10
"16149","Two Sicilies","1830",-10
"16150","Two Sicilies","1831",-10
"16151","Two Sicilies","1832",-10
"16152","Two Sicilies","1833",-10
"16153","Two Sicilies","1834",-10
"16154","Two Sicilies","1835",-10
"16155","Two Sicilies","1836",-10
"16156","Two Sicilies","1837",-10
"16157","Two Sicilies","1838",-10
"16158","Two Sicilies","1839",-10
"16159","Two Sicilies","1840",-10
"16160","Two Sicilies","1841",-10
"16161","Two Sicilies","1842",-10
"16162","Two Sicilies","1843",-10
"16163","Two Sicilies","1844",-10
"16164","Two Sicilies","1845",-10
"16165","Two Sicilies","1846",-10
"16166","Two Sicilies","1847",-10
"16167","Two Sicilies","1848",-10
"16168","Two Sicilies","1849",-10
"16169","Two Sicilies","1850",-10
"16170","Two Sicilies","1851",-10
"16171","Two Sicilies","1852",-10
"16172","Two Sicilies","1853",-10
"16173","Two Sicilies","1854",-10
"16174","Two Sicilies","1855",-10
"16175","Two Sicilies","1856",-10
"16176","Two Sicilies","1857",-10
"16177","Two Sicilies","1858",-10
"16178","Two Sicilies","1859",-10
"16179","Two Sicilies","1860",-10
"16180","Uganda","1962",7
"16181","Uganda","1963",7
"16182","Uganda","1964",7
"16183","Uganda","1965",7
"16184","Uganda","1966",0
"16185","Uganda","1967",-6
"16186","Uganda","1968",-6
"16187","Uganda","1969",-7
"16188","Uganda","1970",-7
"16189","Uganda","1971",-7
"16190","Uganda","1972",-7
"16191","Uganda","1973",-7
"16192","Uganda","1974",-7
"16193","Uganda","1975",-7
"16194","Uganda","1976",-7
"16195","Uganda","1977",-7
"16196","Uganda","1978",-7
"16197","Uganda","1979",-7
"16198","Uganda","1980",3
"16199","Uganda","1981",3
"16200","Uganda","1982",3
"16201","Uganda","1983",3
"16202","Uganda","1984",3
"16203","Uganda","1985",0
"16204","Uganda","1986",-7
"16205","Uganda","1987",-7
"16206","Uganda","1988",-7
"16207","Uganda","1989",-7
"16208","Uganda","1990",-7
"16209","Uganda","1991",-7
"16210","Uganda","1992",-7
"16211","Uganda","1993",-4
"16212","Uganda","1994",-4
"16213","Uganda","1995",-4
"16214","Uganda","1996",-4
"16215","Uganda","1997",-4
"16216","Uganda","1998",-4
"16217","Uganda","1999",-4
"16218","Uganda","2000",-4
"16219","Uganda","2001",-4
"16220","Uganda","2002",-4
"16221","Uganda","2003",-4
"16222","Uganda","2004",-4
"16223","Uganda","2005",-1
"16224","Uganda","2006",-1
"16225","Uganda","2007",-1
"16226","Uganda","2008",-1
"16227","Uganda","2009",-1
"16228","Uganda","2010",-1
"16229","Uganda","2011",-1
"16230","Ukraine","1923",-7
"16231","Ukraine","1924",-7
"16232","Ukraine","1925",-7
"16233","Ukraine","1926",-7
"16234","Ukraine","1927",-8
"16235","Ukraine","1928",-8
"16236","Ukraine","1929",-8
"16237","Ukraine","1930",-8
"16238","Ukraine","1931",-8
"16239","Ukraine","1932",-8
"16240","Ukraine","1933",-9
"16241","Ukraine","1934",-9
"16242","Ukraine","1935",-9
"16243","Ukraine","1936",-9
"16244","Ukraine","1937",-9
"16245","Ukraine","1938",-9
"16246","Ukraine","1939",-9
"16247","Ukraine","1940",-9
"16248","Ukraine","1941",-9
"16249","Ukraine","1942",-9
"16250","Ukraine","1943",-9
"16251","Ukraine","1944",-9
"16252","Ukraine","1945",-9
"16253","Ukraine","1946",-9
"16254","Ukraine","1947",-9
"16255","Ukraine","1948",-9
"16256","Ukraine","1949",-9
"16257","Ukraine","1950",-9
"16258","Ukraine","1951",-9
"16259","Ukraine","1952",-9
"16260","Ukraine","1953",-7
"16261","Ukraine","1954",-7
"16262","Ukraine","1955",-7
"16263","Ukraine","1956",-7
"16264","Ukraine","1957",-7
"16265","Ukraine","1958",-7
"16266","Ukraine","1959",-7
"16267","Ukraine","1960",-7
"16268","Ukraine","1961",-7
"16269","Ukraine","1962",-7
"16270","Ukraine","1963",-7
"16271","Ukraine","1964",-7
"16272","Ukraine","1965",-7
"16273","Ukraine","1966",-7
"16274","Ukraine","1967",-7
"16275","Ukraine","1968",-7
"16276","Ukraine","1969",-7
"16277","Ukraine","1970",-7
"16278","Ukraine","1971",-7
"16279","Ukraine","1972",-7
"16280","Ukraine","1973",-7
"16281","Ukraine","1974",-7
"16282","Ukraine","1975",-7
"16283","Ukraine","1976",-7
"16284","Ukraine","1977",-7
"16285","Ukraine","1978",-7
"16286","Ukraine","1979",-7
"16287","Ukraine","1980",-7
"16288","Ukraine","1981",-7
"16289","Ukraine","1982",-7
"16290","Ukraine","1983",-7
"16291","Ukraine","1984",-7
"16292","Ukraine","1985",-7
"16293","Ukraine","1986",-7
"16294","Ukraine","1987",-7
"16295","Ukraine","1988",-6
"16296","Ukraine","1989",-4
"16297","Ukraine","1990",0
"16298","Ukraine","1991",6
"16299","Ukraine","1992",6
"16300","Ukraine","1993",5
"16301","Ukraine","1994",7
"16302","Ukraine","1995",7
"16303","Ukraine","1996",7
"16304","Ukraine","1997",7
"16305","Ukraine","1998",7
"16306","Ukraine","1999",7
"16307","Ukraine","2000",6
"16308","Ukraine","2001",6
"16309","Ukraine","2002",6
"16310","Ukraine","2003",6
"16311","Ukraine","2004",6
"16312","Ukraine","2005",6
"16313","Ukraine","2006",7
"16314","Ukraine","2007",7
"16315","Ukraine","2008",7
"16316","Ukraine","2009",7
"16317","Ukraine","2010",6
"16318","Ukraine","2011",6
"16319","United Arab Emirates","1971",-8
"16320","United Arab Emirates","1972",-8
"16321","United Arab Emirates","1973",-8
"16322","United Arab Emirates","1974",-8
"16323","United Arab Emirates","1975",-8
"16324","United Arab Emirates","1976",-8
"16325","United Arab Emirates","1977",-8
"16326","United Arab Emirates","1978",-8
"16327","United Arab Emirates","1979",-8
"16328","United Arab Emirates","1980",-8
"16329","United Arab Emirates","1981",-8
"16330","United Arab Emirates","1982",-8
"16331","United Arab Emirates","1983",-8
"16332","United Arab Emirates","1984",-8
"16333","United Arab Emirates","1985",-8
"16334","United Arab Emirates","1986",-8
"16335","United Arab Emirates","1987",-8
"16336","United Arab Emirates","1988",-8
"16337","United Arab Emirates","1989",-8
"16338","United Arab Emirates","1990",-8
"16339","United Arab Emirates","1991",-8
"16340","United Arab Emirates","1992",-8
"16341","United Arab Emirates","1993",-8
"16342","United Arab Emirates","1994",-8
"16343","United Arab Emirates","1995",-8
"16344","United Arab Emirates","1996",-8
"16345","United Arab Emirates","1997",-8
"16346","United Arab Emirates","1998",-8
"16347","United Arab Emirates","1999",-8
"16348","United Arab Emirates","2000",-8
"16349","United Arab Emirates","2001",-8
"16350","United Arab Emirates","2002",-8
"16351","United Arab Emirates","2003",-8
"16352","United Arab Emirates","2004",-8
"16353","United Arab Emirates","2005",-8
"16354","United Arab Emirates","2006",-8
"16355","United Arab Emirates","2007",-8
"16356","United Arab Emirates","2008",-8
"16357","United Arab Emirates","2009",-8
"16358","United Arab Emirates","2010",-8
"16359","United Arab Emirates","2011",-8
"16360","United Kingdom","1800",-2
"16361","United Kingdom","1801",-2
"16362","United Kingdom","1802",-2
"16363","United Kingdom","1803",-2
"16364","United Kingdom","1804",-2
"16365","United Kingdom","1805",-2
"16366","United Kingdom","1806",-2
"16367","United Kingdom","1807",-2
"16368","United Kingdom","1808",-2
"16369","United Kingdom","1809",-2
"16370","United Kingdom","1810",-2
"16371","United Kingdom","1811",-2
"16372","United Kingdom","1812",-2
"16373","United Kingdom","1813",-2
"16374","United Kingdom","1814",-2
"16375","United Kingdom","1815",-2
"16376","United Kingdom","1816",-2
"16377","United Kingdom","1817",-2
"16378","United Kingdom","1818",-2
"16379","United Kingdom","1819",-2
"16380","United Kingdom","1820",-2
"16381","United Kingdom","1821",-2
"16382","United Kingdom","1822",-2
"16383","United Kingdom","1823",-2
"16384","United Kingdom","1824",-2
"16385","United Kingdom","1825",-2
"16386","United Kingdom","1826",-2
"16387","United Kingdom","1827",-2
"16388","United Kingdom","1828",-2
"16389","United Kingdom","1829",-2
"16390","United Kingdom","1830",-2
"16391","United Kingdom","1831",-2
"16392","United Kingdom","1832",-2
"16393","United Kingdom","1833",-2
"16394","United Kingdom","1834",-2
"16395","United Kingdom","1835",-2
"16396","United Kingdom","1836",-2
"16397","United Kingdom","1837",3
"16398","United Kingdom","1838",3
"16399","United Kingdom","1839",3
"16400","United Kingdom","1840",3
"16401","United Kingdom","1841",3
"16402","United Kingdom","1842",3
"16403","United Kingdom","1843",3
"16404","United Kingdom","1844",3
"16405","United Kingdom","1845",3
"16406","United Kingdom","1846",3
"16407","United Kingdom","1847",3
"16408","United Kingdom","1848",3
"16409","United Kingdom","1849",3
"16410","United Kingdom","1850",3
"16411","United Kingdom","1851",3
"16412","United Kingdom","1852",3
"16413","United Kingdom","1853",3
"16414","United Kingdom","1854",3
"16415","United Kingdom","1855",3
"16416","United Kingdom","1856",3
"16417","United Kingdom","1857",3
"16418","United Kingdom","1858",3
"16419","United Kingdom","1859",3
"16420","United Kingdom","1860",3
"16421","United Kingdom","1861",3
"16422","United Kingdom","1862",3
"16423","United Kingdom","1863",3
"16424","United Kingdom","1864",3
"16425","United Kingdom","1865",3
"16426","United Kingdom","1866",3
"16427","United Kingdom","1867",3
"16428","United Kingdom","1868",3
"16429","United Kingdom","1869",3
"16430","United Kingdom","1870",3
"16431","United Kingdom","1871",3
"16432","United Kingdom","1872",3
"16433","United Kingdom","1873",3
"16434","United Kingdom","1874",3
"16435","United Kingdom","1875",3
"16436","United Kingdom","1876",3
"16437","United Kingdom","1877",3
"16438","United Kingdom","1878",3
"16439","United Kingdom","1879",3
"16440","United Kingdom","1880",7
"16441","United Kingdom","1881",7
"16442","United Kingdom","1882",7
"16443","United Kingdom","1883",7
"16444","United Kingdom","1884",7
"16445","United Kingdom","1885",7
"16446","United Kingdom","1886",7
"16447","United Kingdom","1887",7
"16448","United Kingdom","1888",7
"16449","United Kingdom","1889",7
"16450","United Kingdom","1890",7
"16451","United Kingdom","1891",7
"16452","United Kingdom","1892",7
"16453","United Kingdom","1893",7
"16454","United Kingdom","1894",7
"16455","United Kingdom","1895",7
"16456","United Kingdom","1896",7
"16457","United Kingdom","1897",7
"16458","United Kingdom","1898",7
"16459","United Kingdom","1899",7
"16460","United Kingdom","1900",7
"16461","United Kingdom","1901",8
"16462","United Kingdom","1902",8
"16463","United Kingdom","1903",8
"16464","United Kingdom","1904",8
"16465","United Kingdom","1905",8
"16466","United Kingdom","1906",8
"16467","United Kingdom","1907",8
"16468","United Kingdom","1908",8
"16469","United Kingdom","1909",8
"16470","United Kingdom","1910",8
"16471","United Kingdom","1911",8
"16472","United Kingdom","1912",8
"16473","United Kingdom","1913",8
"16474","United Kingdom","1914",8
"16475","United Kingdom","1915",8
"16476","United Kingdom","1916",8
"16477","United Kingdom","1917",8
"16478","United Kingdom","1918",8
"16479","United Kingdom","1919",8
"16480","United Kingdom","1920",8
"16481","United Kingdom","1921",8
"16482","United Kingdom","1922",10
"16483","United Kingdom","1923",10
"16484","United Kingdom","1924",10
"16485","United Kingdom","1925",10
"16486","United Kingdom","1926",10
"16487","United Kingdom","1927",10
"16488","United Kingdom","1928",10
"16489","United Kingdom","1929",10
"16490","United Kingdom","1930",10
"16491","United Kingdom","1931",10
"16492","United Kingdom","1932",10
"16493","United Kingdom","1933",10
"16494","United Kingdom","1934",10
"16495","United Kingdom","1935",10
"16496","United Kingdom","1936",10
"16497","United Kingdom","1937",10
"16498","United Kingdom","1938",10
"16499","United Kingdom","1939",10
"16500","United Kingdom","1940",10
"16501","United Kingdom","1941",10
"16502","United Kingdom","1942",10
"16503","United Kingdom","1943",10
"16504","United Kingdom","1944",10
"16505","United Kingdom","1945",10
"16506","United Kingdom","1946",10
"16507","United Kingdom","1947",10
"16508","United Kingdom","1948",10
"16509","United Kingdom","1949",10
"16510","United Kingdom","1950",10
"16511","United Kingdom","1951",10
"16512","United Kingdom","1952",10
"16513","United Kingdom","1953",10
"16514","United Kingdom","1954",10
"16515","United Kingdom","1955",10
"16516","United Kingdom","1956",10
"16517","United Kingdom","1957",10
"16518","United Kingdom","1958",10
"16519","United Kingdom","1959",10
"16520","United Kingdom","1960",10
"16521","United Kingdom","1961",10
"16522","United Kingdom","1962",10
"16523","United Kingdom","1963",10
"16524","United Kingdom","1964",10
"16525","United Kingdom","1965",10
"16526","United Kingdom","1966",10
"16527","United Kingdom","1967",10
"16528","United Kingdom","1968",10
"16529","United Kingdom","1969",10
"16530","United Kingdom","1970",10
"16531","United Kingdom","1971",10
"16532","United Kingdom","1972",10
"16533","United Kingdom","1973",10
"16534","United Kingdom","1974",10
"16535","United Kingdom","1975",10
"16536","United Kingdom","1976",10
"16537","United Kingdom","1977",10
"16538","United Kingdom","1978",10
"16539","United Kingdom","1979",10
"16540","United Kingdom","1980",10
"16541","United Kingdom","1981",10
"16542","United Kingdom","1982",10
"16543","United Kingdom","1983",10
"16544","United Kingdom","1984",10
"16545","United Kingdom","1985",10
"16546","United Kingdom","1986",10
"16547","United Kingdom","1987",10
"16548","United Kingdom","1988",10
"16549","United Kingdom","1989",10
"16550","United Kingdom","1990",10
"16551","United Kingdom","1991",10
"16552","United Kingdom","1992",10
"16553","United Kingdom","1993",10
"16554","United Kingdom","1994",10
"16555","United Kingdom","1995",10
"16556","United Kingdom","1996",10
"16557","United Kingdom","1997",10
"16558","United Kingdom","1998",10
"16559","United Kingdom","1999",10
"16560","United Kingdom","2000",10
"16561","United Kingdom","2001",10
"16562","United Kingdom","2002",10
"16563","United Kingdom","2003",10
"16564","United Kingdom","2004",10
"16565","United Kingdom","2005",10
"16566","United Kingdom","2006",10
"16567","United Kingdom","2007",10
"16568","United Kingdom","2008",10
"16569","United Kingdom","2009",10
"16570","United Kingdom","2010",10
"16571","United Kingdom","2011",10
"16572","United Province CA","1824",2
"16573","United Province CA","1825",2
"16574","United Province CA","1826",2
"16575","United Province CA","1827",2
"16576","United Province CA","1828",2
"16577","United Province CA","1829",2
"16578","United Province CA","1830",2
"16579","United Province CA","1831",2
"16580","United Province CA","1832",2
"16581","United Province CA","1833",2
"16582","United Province CA","1834",2
"16583","United Province CA","1835",2
"16584","United Province CA","1836",2
"16585","United Province CA","1837",2
"16586","United Province CA","1838",2
"16587","United States","1800",4
"16588","United States","1801",4
"16589","United States","1802",4
"16590","United States","1803",4
"16591","United States","1804",4
"16592","United States","1805",4
"16593","United States","1806",4
"16594","United States","1807",4
"16595","United States","1808",4
"16596","United States","1809",9
"16597","United States","1810",9
"16598","United States","1811",9
"16599","United States","1812",9
"16600","United States","1813",9
"16601","United States","1814",9
"16602","United States","1815",9
"16603","United States","1816",9
"16604","United States","1817",9
"16605","United States","1818",9
"16606","United States","1819",9
"16607","United States","1820",9
"16608","United States","1821",9
"16609","United States","1822",9
"16610","United States","1823",9
"16611","United States","1824",9
"16612","United States","1825",9
"16613","United States","1826",9
"16614","United States","1827",9
"16615","United States","1828",9
"16616","United States","1829",9
"16617","United States","1830",9
"16618","United States","1831",9
"16619","United States","1832",9
"16620","United States","1833",9
"16621","United States","1834",9
"16622","United States","1835",9
"16623","United States","1836",9
"16624","United States","1837",9
"16625","United States","1838",9
"16626","United States","1839",9
"16627","United States","1840",9
"16628","United States","1841",9
"16629","United States","1842",9
"16630","United States","1843",9
"16631","United States","1844",9
"16632","United States","1845",10
"16633","United States","1846",10
"16634","United States","1847",10
"16635","United States","1848",10
"16636","United States","1849",10
"16637","United States","1850",9
"16638","United States","1851",9
"16639","United States","1852",9
"16640","United States","1853",9
"16641","United States","1854",8
"16642","United States","1855",8
"16643","United States","1856",8
"16644","United States","1857",8
"16645","United States","1858",8
"16646","United States","1859",8
"16647","United States","1860",8
"16648","United States","1861",8
"16649","United States","1862",8
"16650","United States","1863",8
"16651","United States","1864",8
"16652","United States","1865",8
"16653","United States","1866",8
"16654","United States","1867",8
"16655","United States","1868",8
"16656","United States","1869",8
"16657","United States","1870",8
"16658","United States","1871",10
"16659","United States","1872",10
"16660","United States","1873",10
"16661","United States","1874",10
"16662","United States","1875",10
"16663","United States","1876",10
"16664","United States","1877",10
"16665","United States","1878",10
"16666","United States","1879",10
"16667","United States","1880",10
"16668","United States","1881",10
"16669","United States","1882",10
"16670","United States","1883",10
"16671","United States","1884",10
"16672","United States","1885",10
"16673","United States","1886",10
"16674","United States","1887",10
"16675","United States","1888",10
"16676","United States","1889",10
"16677","United States","1890",10
"16678","United States","1891",10
"16679","United States","1892",10
"16680","United States","1893",10
"16681","United States","1894",10
"16682","United States","1895",10
"16683","United States","1896",10
"16684","United States","1897",10
"16685","United States","1898",10
"16686","United States","1899",10
"16687","United States","1900",10
"16688","United States","1901",10
"16689","United States","1902",10
"16690","United States","1903",10
"16691","United States","1904",10
"16692","United States","1905",10
"16693","United States","1906",10
"16694","United States","1907",10
"16695","United States","1908",10
"16696","United States","1909",10
"16697","United States","1910",10
"16698","United States","1911",10
"16699","United States","1912",10
"16700","United States","1913",10
"16701","United States","1914",10
"16702","United States","1915",10
"16703","United States","1916",10
"16704","United States","1917",10
"16705","United States","1918",10
"16706","United States","1919",10
"16707","United States","1920",10
"16708","United States","1921",10
"16709","United States","1922",10
"16710","United States","1923",10
"16711","United States","1924",10
"16712","United States","1925",10
"16713","United States","1926",10
"16714","United States","1927",10
"16715","United States","1928",10
"16716","United States","1929",10
"16717","United States","1930",10
"16718","United States","1931",10
"16719","United States","1932",10
"16720","United States","1933",10
"16721","United States","1934",10
"16722","United States","1935",10
"16723","United States","1936",10
"16724","United States","1937",10
"16725","United States","1938",10
"16726","United States","1939",10
"16727","United States","1940",10
"16728","United States","1941",10
"16729","United States","1942",10
"16730","United States","1943",10
"16731","United States","1944",10
"16732","United States","1945",10
"16733","United States","1946",10
"16734","United States","1947",10
"16735","United States","1948",10
"16736","United States","1949",10
"16737","United States","1950",10
"16738","United States","1951",10
"16739","United States","1952",10
"16740","United States","1953",10
"16741","United States","1954",10
"16742","United States","1955",10
"16743","United States","1956",10
"16744","United States","1957",10
"16745","United States","1958",10
"16746","United States","1959",10
"16747","United States","1960",10
"16748","United States","1961",10
"16749","United States","1962",10
"16750","United States","1963",10
"16751","United States","1964",10
"16752","United States","1965",10
"16753","United States","1966",10
"16754","United States","1967",10
"16755","United States","1968",10
"16756","United States","1969",10
"16757","United States","1970",10
"16758","United States","1971",10
"16759","United States","1972",10
"16760","United States","1973",10
"16761","United States","1974",10
"16762","United States","1975",10
"16763","United States","1976",10
"16764","United States","1977",10
"16765","United States","1978",10
"16766","United States","1979",10
"16767","United States","1980",10
"16768","United States","1981",10
"16769","United States","1982",10
"16770","United States","1983",10
"16771","United States","1984",10
"16772","United States","1985",10
"16773","United States","1986",10
"16774","United States","1987",10
"16775","United States","1988",10
"16776","United States","1989",10
"16777","United States","1990",10
"16778","United States","1991",10
"16779","United States","1992",10
"16780","United States","1993",10
"16781","United States","1994",10
"16782","United States","1995",10
"16783","United States","1996",10
"16784","United States","1997",10
"16785","United States","1998",10
"16786","United States","1999",10
"16787","United States","2000",10
"16788","United States","2001",10
"16789","United States","2002",10
"16790","United States","2003",10
"16791","United States","2004",10
"16792","United States","2005",10
"16793","United States","2006",10
"16794","United States","2007",10
"16795","United States","2008",10
"16796","United States","2009",10
"16797","United States","2010",10
"16798","United States","2011",10
"16799","Uruguay","1830",-3
"16800","Uruguay","1831",-3
"16801","Uruguay","1832",-3
"16802","Uruguay","1833",-3
"16803","Uruguay","1834",-3
"16804","Uruguay","1835",-3
"16805","Uruguay","1836",-3
"16806","Uruguay","1837",-3
"16807","Uruguay","1838",-3
"16808","Uruguay","1839",-3
"16809","Uruguay","1840",-3
"16810","Uruguay","1841",-3
"16811","Uruguay","1842",-3
"16812","Uruguay","1843",-3
"16813","Uruguay","1844",-3
"16814","Uruguay","1845",-3
"16815","Uruguay","1846",-3
"16816","Uruguay","1847",-3
"16817","Uruguay","1848",-3
"16818","Uruguay","1849",-3
"16819","Uruguay","1850",-3
"16820","Uruguay","1851",-3
"16821","Uruguay","1852",-3
"16822","Uruguay","1853",-3
"16823","Uruguay","1854",-3
"16824","Uruguay","1855",-3
"16825","Uruguay","1856",-3
"16826","Uruguay","1857",-3
"16827","Uruguay","1858",-3
"16828","Uruguay","1859",-3
"16829","Uruguay","1860",-3
"16830","Uruguay","1861",-3
"16831","Uruguay","1862",-3
"16832","Uruguay","1863",-3
"16833","Uruguay","1864",-3
"16834","Uruguay","1865",-3
"16835","Uruguay","1866",-3
"16836","Uruguay","1867",-3
"16837","Uruguay","1868",-3
