"country","year","demo_score","gdp","life_expectancy"
"Italy",1825,NA,"2512",29.69
"Jordan",1825,NA,"999",31.7
"South Korea",1825,NA,"561",25.8
"Pakistan",1825,NA,"1020",25.8
"Saudi Arabia",1825,NA,"863",32.1
"Singapore",1825,NA,"1036",34
"Australia",1826,NA,"1034",34.05
"Canada",1826,NA,"1585",39.04
"Egypt",1826,NA,"815",33
"Germany",1826,NA,"1968",38.37
"India",1826,NA,"1051",25.44
"Israel",1826,NA,"883",32
"Italy",1826,NA,"2583",29.69
"Jordan",1826,NA,"1003",31.7
"South Korea",1826,NA,"561",25.8
"Pakistan",1826,NA,"1020",25.8
"Saudi Arabia",1826,NA,"864",32.1
"Singapore",1826,NA,"1038",34
"Australia",1827,NA,"1066",34.05
"Canada",1827,NA,"1602",39.04
"Egypt",1827,NA,"819",33
"Germany",1827,NA,"1982",38.37
"India",1827,NA,"1051",25.44
"Israel",1827,NA,"883",32
"Italy",1827,NA,"2541",29.69
"Jordan",1827,NA,"1008",31.7
"South Korea",1827,NA,"560",25.8
"Pakistan",1827,NA,"1020",25.8
"Saudi Arabia",1827,NA,"865",32.1
"Singapore",1827,NA,"1040",34
"Australia",1828,NA,"1092",34.05
"Canada",1828,NA,"1618",39.04
"Egypt",1828,NA,"823",33
"Germany",1828,NA,"1996",38.37
"India",1828,NA,"1051",25.44
"Israel",1828,NA,"883",32
"Italy",1828,NA,"2513",29.69
"Jordan",1828,NA,"1012",31.7
"South Korea",1828,NA,"560",25.8
"Pakistan",1828,NA,"1020",25.8
"Saudi Arabia",1828,NA,"866",32.1
"Singapore",1828,NA,"1043",34
"Australia",1829,NA,"1153",34.05
"Canada",1829,NA,"1635",39.04
"Egypt",1829,NA,"827",33
"Germany",1829,NA,"2010",38.37
"India",1829,NA,"1051",25.44
"Israel",1829,NA,"883",32
"Italy",1829,NA,"2506",29.69
"Jordan",1829,NA,"1016",31.7
"South Korea",1829,NA,"559",25.8
"Pakistan",1829,NA,"1020",25.8
"Saudi Arabia",1829,NA,"867",32.1
"Singapore",1829,NA,"1045",34
"Australia",1830,NA,"1399",34.05
"Canada",1830,NA,"1651",39.04
"Egypt",1830,NA,"831",33
"Germany",1830,NA,"2024",38.37
"India",1830,NA,"1052",25.44
"Israel",1830,NA,"883",32
"Italy",1830,NA,"2471",29.69
"Jordan",1830,NA,"1020",31.7
"South Korea",1830,NA,"559",25.8
"Pakistan",1830,NA,"1020",25.8
"Saudi Arabia",1830,NA,"868",32.1
"Singapore",1830,NA,"1047",34
"Australia",1831,NA,"1446",34.05
"Canada",1831,NA,"1677",39.05
"Egypt",1831,NA,"834",33
"Germany",1831,NA,"2032",38.37
"India",1831,NA,"1052",25.44
"Israel",1831,NA,"884",32
"Italy",1831,NA,"2557",29.69
"Jordan",1831,NA,"1024",31.7
"South Korea",1831,NA,"558",25.8
"Pakistan",1831,NA,"1020",25.8
"Saudi Arabia",1831,NA,"869",32.1
"Singapore",1831,NA,"1050",34
"Australia",1832,NA,"1479",34.05
"Canada",1832,NA,"1702",39.17
"Egypt",1832,NA,"838",33
"Germany",1832,NA,"2039",38.37
"India",1832,NA,"1052",23
"Israel",1832,NA,"884",32
"Italy",1832,NA,"2578",29.69
"Jordan",1832,NA,"1028",31.7
"South Korea",1832,NA,"557",25.8
"Pakistan",1832,NA,"1021",25.8
"Saudi Arabia",1832,NA,"870",32.1
"Singapore",1832,NA,"1052",34
"Australia",1833,NA,"1485",34.05
"Canada",1833,NA,"1728",39.3
"Egypt",1833,NA,"842",33
"Germany",1833,NA,"2047",38.37
"India",1833,NA,"1052",22
"Israel",1833,NA,"884",32
"Italy",1833,NA,"2593",29.69
"Jordan",1833,NA,"1033",31.7
"South Korea",1833,NA,"557",25.8
"Pakistan",1833,NA,"1021",25.8
"Saudi Arabia",1833,NA,"871",32.1
"Singapore",1833,NA,"1054",34
"Australia",1834,NA,"1562",34.05
"Canada",1834,NA,"1755",39.43
"Egypt",1834,NA,"846",33
"Germany",1834,NA,"2055",38.37
"India",1834,NA,"1052",25.44
"Israel",1834,NA,"884",32
"Italy",1834,NA,"2615",29.69
"Jordan",1834,NA,"1037",31.7
"South Korea",1834,NA,"556",25.8
"Pakistan",1834,NA,"1021",25.8
"Saudi Arabia",1834,NA,"872",32.1
"Singapore",1834,NA,"1057",34
"Australia",1835,NA,"1890",34.05
"Canada",1835,NA,"1781",39.55
"Egypt",1835,NA,"850",33
"Germany",1835,NA,"2063",38.37
"India",1835,NA,"1052",25.44
"Israel",1835,NA,"884",32
"Italy",1835,NA,"2687",29.69
"Jordan",1835,NA,"1041",31.7
"South Korea",1835,NA,"556",25.8
"Pakistan",1835,NA,"1021",25.8
"Saudi Arabia",1835,NA,"874",32.1
"Singapore",1835,NA,"1059",34
"Australia",1836,NA,"1858",34.05
"Canada",1836,NA,"1809",39.68
"Egypt",1836,NA,"854",33
"Germany",1836,NA,"2070",38.37
"India",1836,NA,"1052",25.44
"Israel",1836,NA,"884",32
"Italy",1836,NA,"2494",29.69
"Jordan",1836,NA,"1045",31.7
"South Korea",1836,NA,"555",25.8
"Pakistan",1836,NA,"1021",25.8
"Saudi Arabia",1836,NA,"875",32.1
"Singapore",1836,NA,"1061",34
"Australia",1837,NA,"1948",34.05
"Canada",1837,NA,"1836",39.81
"Egypt",1837,NA,"858",33
"Germany",1837,NA,"2078",38.37
"India",1837,NA,"1053",24.3
"Israel",1837,NA,"884",32
"Italy",1837,NA,"2430",29.69
"Jordan",1837,NA,"1050",31.7
"South Korea",1837,NA,"555",25.8
"Pakistan",1837,NA,"1021",25.8
"Saudi Arabia",1837,NA,"876",32.1
"Singapore",1837,NA,"1064",34
"Australia",1838,NA,"1924",34.05
"Canada",1838,NA,"1864",39.94
"Egypt",1838,NA,"862",33
"Germany",1838,NA,"2086",38.37
"India",1838,NA,"1053",23.9
"Israel",1838,NA,"884",32
"Italy",1838,NA,"2466",29.69
"Jordan",1838,NA,"1054",31.7
"South Korea",1838,NA,"554",25.8
"Pakistan",1838,NA,"1022",25.8
"Saudi Arabia",1838,NA,"877",32.1
"Singapore",1838,NA,"1066",34
"Australia",1839,NA,"1795",34.05
"Canada",1839,NA,"1893",40.06
"Egypt",1839,NA,"866",33
"Germany",1839,NA,"2094",38.37
"India",1839,NA,"1053",25.44
"Israel",1839,NA,"885",32
"Italy",1839,NA,"2445",29.69
"Jordan",1839,NA,"1058",31.7
"South Korea",1839,NA,"553",25.8
"Pakistan",1839,NA,"1022",25.8
"Saudi Arabia",1839,NA,"878",32.1
"Singapore",1839,NA,"1069",34
"Australia",1840,NA,"2269",34.05
"Canada",1840,NA,"1922",40.19
"Egypt",1840,NA,"870",33
"Germany",1840,NA,"2102",38.37
"India",1840,NA,"1053",25.44
"Israel",1840,NA,"885",32
"Italy",1840,NA,"2524",29.69
"Jordan",1840,NA,"1062",31.7
"South Korea",1840,NA,"553",25.8
"Pakistan",1840,NA,"1022",25.8
"Saudi Arabia",1840,NA,"879",32.1
"Singapore",1840,NA,"1071",34
"Australia",1841,NA,"1936",34.05
"Canada",1841,NA,"1948",40.32
"Egypt",1841,NA,"874",33
"Germany",1841,NA,"2110",38.37
"India",1841,NA,"1053",25.44
"Israel",1841,NA,"885",32
"Italy",1841,NA,"2575",29.69
"Jordan",1841,NA,"1067",31.7
"South Korea",1841,NA,"552",25.8
"Pakistan",1841,NA,"1022",25.8
"Saudi Arabia",1841,NA,"880",32.1
"Singapore",1841,NA,"1073",34
"Australia",1842,NA,"1766",34.05
"Canada",1842,NA,"1975",40.39
"Egypt",1842,NA,"878",33
"Germany",1842,NA,"2118",38.37
"India",1842,NA,"1053",25.44
"Israel",1842,NA,"885",32
"Italy",1842,NA,"2597",29.69
"Jordan",1842,NA,"1071",31.7
"South Korea",1842,NA,"552",25.8
"Pakistan",1842,NA,"1022",25.8
"Saudi Arabia",1842,NA,"881",32.1
"Singapore",1842,NA,"1076",34
"Australia",1843,NA,"2048",34.05
"Canada",1843,NA,"2002",40.47
"Egypt",1843,NA,"882",33
"Germany",1843,NA,"2126",38.37
"India",1843,NA,"1054",25.44
"Israel",1843,NA,"885",32
"Italy",1843,NA,"2468",29.69
"Jordan",1843,NA,"1076",31.7
"South Korea",1843,NA,"551",25.8
"Pakistan",1843,NA,"1022",25.8
"Saudi Arabia",1843,NA,"882",32.1
"Singapore",1843,NA,"1078",34
"Australia",1844,NA,"2328",34.05
"Canada",1844,NA,"2029",40.54
"Egypt",1844,NA,"886",33
"Germany",1844,NA,"2134",38.37
"India",1844,NA,"1054",25.44
"Israel",1844,NA,"885",32
"Italy",1844,NA,"2469",29.69
"Jordan",1844,NA,"1080",31.7
"South Korea",1844,NA,"551",25.8
"Pakistan",1844,NA,"1022",25.8
"Saudi Arabia",1844,NA,"883",32.1
"Singapore",1844,NA,"1080",34
"Australia",1845,NA,"2396",34.05
"Canada",1845,NA,"2057",40.61
"Egypt",1845,NA,"890",33
"Germany",1845,NA,"2142",38.37
"India",1845,NA,"1054",25.44
"Israel",1845,NA,"885",32
"Italy",1845,NA,"2490",29.69
"Jordan",1845,NA,"1084",31.7
"South Korea",1845,NA,"550",25.8
"Pakistan",1845,NA,"1023",25.8
"Saudi Arabia",1845,NA,"884",32.1
"Singapore",1845,NA,"1083",34
"Australia",1846,NA,"2648",34.05
"Canada",1846,NA,"2085",40.69
"Egypt",1846,NA,"894",33
"Germany",1846,NA,"2150",38.37
"India",1846,NA,"1054",25.44
"Israel",1846,NA,"886",32
"Italy",1846,NA,"2469",29.69
"Jordan",1846,NA,"1089",31.7
"South Korea",1846,NA,"550",25.8
"Pakistan",1846,NA,"1023",25.8
"Saudi Arabia",1846,NA,"885",32.1
"Singapore",1846,NA,"1085",34
"Australia",1847,NA,"3064",34.05
"Canada",1847,NA,"2114",40.76
"Egypt",1847,NA,"898",33
"Germany",1847,NA,"2158",38.37
"India",1847,NA,"1054",25.44
"Israel",1847,NA,"886",32
"Italy",1847,NA,"2412",29.69
"Jordan",1847,NA,"1093",31.7
"South Korea",1847,NA,"549",25.8
"Pakistan",1847,NA,"1023",25.8
"Saudi Arabia",1847,NA,"887",32.1
"Singapore",1847,NA,"1088",34
"Australia",1848,NA,"3507",34.05
"Canada",1848,NA,"2143",40.84
"Egypt",1848,NA,"903",33
"Germany",1848,NA,"2166",38.37
"India",1848,NA,"1054",25.44
"Israel",1848,NA,"886",32
"Italy",1848,NA,"2477",29.69
"Jordan",1848,NA,"1098",31.7
"South Korea",1848,NA,"548",25.8
"Pakistan",1848,NA,"1023",25.8
"Saudi Arabia",1848,NA,"888",32.1
"Singapore",1848,NA,"1090",34
"Australia",1849,NA,"3466",34.05
"Canada",1849,NA,"2172",40.91
"Egypt",1849,NA,"907",33
"Germany",1849,NA,"2174",38.37
"India",1849,NA,"1054",25.44
"Israel",1849,NA,"886",32
"Italy",1849,NA,"2463",29.69
"Jordan",1849,NA,"1102",31.7
"South Korea",1849,NA,"548",25.8
"Pakistan",1849,NA,"1023",25.8
"Saudi Arabia",1849,NA,"889",32.1
"Singapore",1849,NA,"1093",34
"Australia",1850,NA,"3267",34.05
"Canada",1850,NA,"2202",40.99
"Egypt",1850,NA,"911",33
"Germany",1850,NA,"2182",38.37
"India",1850,NA,"1055",25.44
"Israel",1850,NA,"886",32
"Italy",1850,NA,"2435",29.69
"Jordan",1850,NA,"1107",31.7
"South Korea",1850,NA,"547",25.8
"Pakistan",1850,NA,"1023",25.8
"Saudi Arabia",1850,NA,"890",32.1
"Singapore",1850,NA,"1095",34
"Australia",1851,NA,"3879",34.05
"Canada",1851,NA,"2222",41.06
"Egypt",1851,NA,"915",33
"Germany",1851,NA,"2152",38.37
"India",1851,NA,"1055",25.44
"Israel",1851,NA,"886",32
"Italy",1851,NA,"2435",29.69
"Jordan",1851,NA,"1111",31.7
"South Korea",1851,NA,"547",25.8
"Pakistan",1851,NA,"1023",25.8
"Saudi Arabia",1851,NA,"891",32.1
"Singapore",1851,NA,"1097",34
"Australia",1852,NA,"4549",34.05
"Canada",1852,NA,"2242",41.11
"Egypt",1852,NA,"919",33
"Germany",1852,NA,"2180",38.37
"India",1852,NA,"1055",25.44
"Israel",1852,NA,"886",32
"Italy",1852,NA,"2400",29.69
"Jordan",1852,NA,"1116",31.7
"South Korea",1852,NA,"546",25.8
"Pakistan",1852,NA,"1024",25.8
"Saudi Arabia",1852,NA,"892",32.1
"Singapore",1852,NA,"1100",34
"Australia",1853,NA,"4981",34.05
"Canada",1853,NA,"2261",41.17
"Egypt",1853,NA,"924",33
"Germany",1853,NA,"2161",38.37
"India",1853,NA,"1055",25.44
"Israel",1853,NA,"886",32
"Italy",1853,NA,"2350",29.69
"Jordan",1853,NA,"1120",31.7
"South Korea",1853,NA,"546",25.8
"Pakistan",1853,NA,"1024",25.8
"Saudi Arabia",1853,NA,"893",32.1
"Singapore",1853,NA,"1102",34
"Australia",1854,NA,"4363",34.05
"Canada",1854,NA,"2282",41.22
"Egypt",1854,NA,"928",33
"Germany",1854,NA,"2207",38.37
"India",1854,NA,"1055",25.44
"Israel",1854,NA,"887",32
"Italy",1854,NA,"2193",29.69
"Jordan",1854,NA,"1125",31.7
"South Korea",1854,NA,"545",25.8
"Pakistan",1854,NA,"1024",25.8
"Saudi Arabia",1854,NA,"894",32.1
"Singapore",1854,NA,"1105",34
"Australia",1855,NA,"4141",34.05
"Canada",1855,NA,"2302",41.27
"Egypt",1855,NA,"932",33
"Germany",1855,NA,"2173",38.37
"India",1855,NA,"1055",25.44
"Israel",1855,NA,"887",32
"Italy",1855,NA,"2215",29.69
"Jordan",1855,NA,"1130",31.7
"South Korea",1855,NA,"545",25.8
"Pakistan",1855,NA,"1024",25.8
"Saudi Arabia",1855,NA,"895",32.1
"Singapore",1855,NA,"1107",34
"Australia",1856,NA,"5054",34.05
"Canada",1856,NA,"2322",41.33
"Egypt",1856,NA,"936",33
"Germany",1856,NA,"2343",38.37
"India",1856,NA,"1056",25.44
"Israel",1856,NA,"887",32
"Italy",1856,NA,"2222",29.69
"Jordan",1856,NA,"1134",31.7
"South Korea",1856,NA,"544",25.8
"Pakistan",1856,NA,"1024",25.8
"Saudi Arabia",1856,NA,"896",32.1
"Singapore",1856,NA,"1110",34
"Australia",1857,NA,"4461",34.05
"Canada",1857,NA,"2343",41.38
"Egypt",1857,NA,"941",33
"Germany",1857,NA,"2440",38.37
"India",1857,NA,"1056",25.44
"Israel",1857,NA,"887",32
"Italy",1857,NA,"2402",29.69
"Jordan",1857,NA,"1139",31.7
"South Korea",1857,NA,"543",25.8
"Pakistan",1857,NA,"1024",25.8
"Saudi Arabia",1857,NA,"897",32.1
"Singapore",1857,NA,"1112",34
"Australia",1858,NA,"3804",34.05
"Canada",1858,NA,"2364",41.43
"Egypt",1858,NA,"945",33
"Germany",1858,NA,"2409",38.37
"India",1858,NA,"1056",25.44
"Israel",1858,NA,"887",32
"Italy",1858,NA,"2495",29.69
"Jordan",1858,NA,"1143",31.7
"South Korea",1858,NA,"543",25.8
"Pakistan",1858,NA,"1025",25.8
"Saudi Arabia",1858,NA,"899",32.1
"Singapore",1858,NA,"1115",34
"Australia",1859,NA,"4912",34.05
"Canada",1859,NA,"2385",41.49
"Egypt",1859,NA,"950",33
"Germany",1859,NA,"2396",38.37
"India",1859,NA,"1056",25.44
"Israel",1859,NA,"887",32
"Italy",1859,NA,"2417",29.69
"Jordan",1859,NA,"1148",31.7
"South Korea",1859,NA,"542",25.8
"Pakistan",1859,NA,"1025",25.8
"Saudi Arabia",1859,NA,"900",32.1
"Singapore",1859,NA,"1117",34
"Australia",1860,NA,"4795",34.05
"Canada",1860,NA,"2406",41.54
"Egypt",1860,NA,"954",33
"Germany",1860,NA,"2509",38.37
"India",1860,NA,"1056",23
"Israel",1860,NA,"887",32
"Italy",1860,NA,"2403",29.69
"Jordan",1860,NA,"1153",31.7
"South Korea",1860,NA,"542",25.8
"Pakistan",1860,NA,"1025",25.8
"Saudi Arabia",1860,NA,"901",32.1
"Singapore",1860,NA,"1120",34
"Australia",1861,NA,"4723",34.05
"Canada",1861,NA,"2444",41.6
"Egypt",1861,NA,"958",33
"Germany",1861,NA,"2423",38.37
"India",1861,NA,"1056",22
"Israel",1861,NA,"887",32
"Jordan",1861,NA,"1158",31.7
"South Korea",1861,NA,"541",25.8
"Pakistan",1861,NA,"1025",25.8
"Saudi Arabia",1861,NA,"902",32.1
"Singapore",1861,NA,"1122",34
"Australia",1862,NA,"4540",34.05
"Canada",1862,NA,"2483",41.69
"Egypt",1862,NA,"963",33
"Germany",1862,NA,"2519",38.37
"India",1862,NA,"1057",25.44
"Israel",1862,NA,"888",32
"Jordan",1862,NA,"1162",31.7
"South Korea",1862,NA,"541",25.8
"Pakistan",1862,NA,"1025",25.8
"Saudi Arabia",1862,NA,"903",32.1
"Singapore",1862,NA,"1125",34
"Australia",1863,NA,"4525",34.05
"Canada",1863,NA,"2522",41.79
"Egypt",1863,NA,"967",33
"Germany",1863,NA,"2678",38.37
"India",1863,NA,"1057",25.44
"Israel",1863,NA,"888",32
"Jordan",1863,NA,"1167",31.7
"South Korea",1863,NA,"540",25.8
"Pakistan",1863,NA,"1025",25.8
"Saudi Arabia",1863,NA,"904",32.1
"Singapore",1863,NA,"1127",34
"Australia",1864,NA,"4800",34.05
"Canada",1864,NA,"2562",41.88
"Egypt",1864,NA,"972",33
"Germany",1864,NA,"2726",38.37
"India",1864,NA,"1057",25.25
"Israel",1864,NA,"888",32
"Jordan",1864,NA,"1172",31.7
"South Korea",1864,NA,"540",25.8
"Pakistan",1864,NA,"1026",25.8
"Saudi Arabia",1864,NA,"905",32.1
"Singapore",1864,NA,"1130",34
"Australia",1865,NA,"4579",34.05
"Canada",1865,NA,"2603",41.98
"Egypt",1865,NA,"976",33
"Germany",1865,NA,"2711",38.37
"India",1865,NA,"1057",25.25
"Israel",1865,NA,"888",32
"Jordan",1865,NA,"1177",31.7
"South Korea",1865,NA,"539",25.8
"Pakistan",1865,NA,"1026",25.8
"Saudi Arabia",1865,NA,"906",32.1
"Singapore",1865,NA,"1132",34
"Australia",1866,NA,"4715",34.05
"Canada",1866,NA,"2644",42.08
"Egypt",1866,NA,"981",33
"Germany",1866,NA,"2713",38.37
"India",1866,NA,"1057",21.04
"Israel",1866,NA,"888",32
"Jordan",1866,NA,"1181",31.7
"South Korea",1866,NA,"538",25.8
"Pakistan",1866,NA,"1026",25.8
"Saudi Arabia",1866,NA,"907",32.1
"Singapore",1866,NA,"1135",34
"Australia",1867,NA,"5155",34.05
"Egypt",1867,NA,"985",33
"Germany",1867,NA,"2706",38.37
"India",1867,NA,"1057",25.25
"Israel",1867,NA,"888",32
"Jordan",1867,NA,"1186",31.7
"South Korea",1867,NA,"538",25.8
"Pakistan",1867,NA,"1026",25.8
"Saudi Arabia",1867,NA,"909",32.1
"Singapore",1867,NA,"1137",34
"Australia",1868,NA,"5235",34.05
"Egypt",1868,NA,"990",33
"India",1868,NA,"1058",25.25
"Israel",1868,NA,"888",32
"Jordan",1868,NA,"1191",31.7
"South Korea",1868,NA,"537",25.8
"Pakistan",1868,NA,"1026",25.8
"Saudi Arabia",1868,NA,"910",32.1
"Singapore",1868,NA,"1140",34
"Australia",1869,NA,"5132",34.05
"Egypt",1869,NA,"994",33
"India",1869,NA,"1058",21.3
"Israel",1869,NA,"889",32
"Jordan",1869,NA,"1196",31.7
"South Korea",1869,NA,"537",25.8
"Pakistan",1869,NA,"1026",25.8
"Saudi Arabia",1869,NA,"911",32.1
"Singapore",1869,NA,"1142",34
"Australia",1870,NA,"5431",34.05
"Egypt",1870,NA,"999",33
"India",1870,NA,"1058",25.44
"Israel",1870,NA,"889",32
"Jordan",1870,NA,"1201",31.7
"South Korea",1870,NA,"536",25.8
"Pakistan",1870,NA,"1027",25.8
"Saudi Arabia",1870,NA,"912",32.1
"Singapore",1870,NA,"1145",34
"Australia",1871,NA,"5473",34.58
"Egypt",1871,NA,"1004",33
"India",1871,NA,"1061",25.44
"Israel",1871,NA,"894",32
"Jordan",1871,NA,"1210",31.7
"South Korea",1871,NA,"536",25.8
"Pakistan",1871,NA,"1029",25.8
"Saudi Arabia",1871,NA,"914",32.1
"Singapore",1871,NA,"1177",34
"Australia",1872,NA,"5897",35.11
"Egypt",1872,NA,"1008",33
"India",1872,NA,"1063",25.44
"Israel",1872,NA,"899",32
"Jordan",1872,NA,"1220",31.7
"South Korea",1872,NA,"535",25.8
"Pakistan",1872,NA,"1032",25.8
"Saudi Arabia",1872,NA,"916",32.1
"Singapore",1872,NA,"1210",34
"Australia",1873,NA,"6347",35.64
"Egypt",1873,NA,"1000",33
"India",1873,NA,"1066",25.44
"Israel",1873,NA,"904",32
"Jordan",1873,NA,"1229",31.7
"South Korea",1873,NA,"535",25.8
"Pakistan",1873,NA,"1034",25.8
"Saudi Arabia",1873,NA,"919",32.1
"Singapore",1873,NA,"1244",34
"Australia",1874,NA,"6366",36.17
"Egypt",1874,NA,"992",33
"India",1874,NA,"1068",25.44
"Israel",1874,NA,"909",32
"Jordan",1874,NA,"1239",31.7
"South Korea",1874,NA,"534",25.8
"Pakistan",1874,NA,"1037",25.8
"Saudi Arabia",1874,NA,"921",32.1
"Singapore",1874,NA,"1279",34
"Australia",1875,NA,"6871",36.7
"Egypt",1875,NA,"984",33
"India",1875,NA,"1071",25.11
"Israel",1875,NA,"914",32
"Jordan",1875,NA,"1249",31.7
"South Korea",1875,NA,"534",25.8
"Pakistan",1875,NA,"1039",25.8
"Saudi Arabia",1875,NA,"923",32.1
"Singapore",1875,NA,"1314",34
"Australia",1876,NA,"6654",37.23
"Egypt",1876,NA,"976",33
"India",1876,NA,"1074",20
"Israel",1876,NA,"919",32
"Jordan",1876,NA,"1259",31.7
"South Korea",1876,NA,"533",25.8
"Pakistan",1876,NA,"1042",25.8
"Saudi Arabia",1876,NA,"926",32.1
"Singapore",1876,NA,"1351",34
"Australia",1877,NA,"6703",37.75
"Egypt",1877,NA,"968",33
"India",1877,NA,"1076",19
"Israel",1877,NA,"924",32
"Jordan",1877,NA,"1269",31.7
"South Korea",1877,NA,"533",25.8
"Pakistan",1877,NA,"1044",25.93
"Saudi Arabia",1877,NA,"928",32.1
"Singapore",1877,NA,"1389",34
"Australia",1878,NA,"7105",38.28
"Egypt",1878,NA,"961",33
"India",1878,NA,"1079",20
"Israel",1878,NA,"929",32
"Jordan",1878,NA,"1279",31.7
"South Korea",1878,NA,"532",25.8
"Pakistan",1878,NA,"1047",26.06
"Saudi Arabia",1878,NA,"930",32.1
"Singapore",1878,NA,"1428",34
"Australia",1879,NA,"6986",38.81
"Egypt",1879,NA,"953",33
"India",1879,NA,"1081",25.44
"Israel",1879,NA,"934",32
"Jordan",1879,NA,"1289",31.7
"South Korea",1879,NA,"531",25.8
"Pakistan",1879,NA,"1049",26.19
"Saudi Arabia",1879,NA,"933",32.1
"Singapore",1879,NA,"1468",34
"Australia",1880,NA,"7120",39.34
"Egypt",1880,NA,"960",33
"India",1880,NA,"1084",25.44
"Israel",1880,NA,"940",32
"Jordan",1880,NA,"1299",31.7
"South Korea",1880,NA,"531",25.8
"Pakistan",1880,NA,"1052",26.32
"Saudi Arabia",1880,NA,"935",32.1
"Singapore",1880,NA,"1509",34
"Australia",1881,NA,"7403",39.87
"Egypt",1881,NA,"988",33
"India",1881,NA,"1087",25.44
"Israel",1881,NA,"945",32
"Jordan",1881,NA,"1309",31.7
"South Korea",1881,NA,"530",25.8
"Pakistan",1881,NA,"1054",26.45
"Saudi Arabia",1881,NA,"937",32.1
"Singapore",1881,NA,"1552",34
"Australia",1882,NA,"6752",40.4
"Egypt",1882,NA,"1016",33
"India",1882,NA,"1089",25.32
"Israel",1882,NA,"950",32
"Jordan",1882,NA,"1319",31.7
"South Korea",1882,NA,"530",25.8
"Pakistan",1882,NA,"1057",26.58
"Saudi Arabia",1882,NA,"939",32.1
"Singapore",1882,NA,"1595",34
"Australia",1883,NA,"7439",40.93
"Egypt",1883,NA,"1045",33
"India",1883,NA,"1092",25.21
"Israel",1883,NA,"956",32
"Jordan",1883,NA,"1330",31.7
"South Korea",1883,NA,"529",25.8
"Pakistan",1883,NA,"1060",26.71
"Saudi Arabia",1883,NA,"942",32.1
"Singapore",1883,NA,"1640",34
"Australia",1884,NA,"7155",41.46
"Egypt",1884,NA,"1075",33
"India",1884,NA,"1095",25.09
"Israel",1884,NA,"961",32
"Jordan",1884,NA,"1340",31.7
"South Korea",1884,NA,"529",25.8
"Pakistan",1884,NA,"1062",26.84
"Saudi Arabia",1884,NA,"944",32.1
"Singapore",1884,NA,"1686",34
"Australia",1885,NA,"7353",41.99
"Egypt",1885,NA,"1106",33
"India",1885,NA,"1127",24.97
"Israel",1885,NA,"966",32
"Jordan",1885,NA,"1351",31.7
"South Korea",1885,NA,"528",25.8
"Pakistan",1885,NA,"1094",26.97
"Saudi Arabia",1885,NA,"946",32.1
"Singapore",1885,NA,"1733",34
"Australia",1886,NA,"7200",42.52
"Egypt",1886,NA,"1118",33
"India",1886,NA,"1090",24.85
"Israel",1886,NA,"972",32
"Jordan",1886,NA,"1362",31.7
"South Korea",1886,NA,"528",25.8
"Pakistan",1886,NA,"1057",27.1
"Saudi Arabia",1886,NA,"949",32.1
"Singapore",1886,NA,"1782",34
"Australia",1887,NA,"7704",43.05
"Egypt",1887,NA,"1130",33
"India",1887,NA,"1137",24.74
"Israel",1887,NA,"977",32
"Jordan",1887,NA,"1372",31.7
"South Korea",1887,NA,"527",25.8
"Pakistan",1887,NA,"1104",26.71
"Saudi Arabia",1887,NA,"951",32.1
"Singapore",1887,NA,"1832",34
"Australia",1888,NA,"7492",43.58
"Egypt",1888,NA,"1142",33
"India",1888,NA,"1146",24.42
"Israel",1888,NA,"983",32
"Jordan",1888,NA,"1383",31.7
"South Korea",1888,NA,"527",25.8
"Pakistan",1888,NA,"1112",26.32
"Saudi Arabia",1888,NA,"954",32.1
"Singapore",1888,NA,"1883",34
"Australia",1889,NA,"7898",44.11
"Egypt",1889,NA,"1154",33
"India",1889,NA,"1113",24.3
"Israel",1889,NA,"988",32
"Jordan",1889,NA,"1394",31.7
"South Korea",1889,NA,"526",25.8
"Pakistan",1889,NA,"1080",25.93
"Saudi Arabia",1889,NA,"956",32.1
"Singapore",1889,NA,"1936",34
"Australia",1890,NA,"7418",44.63
"Egypt",1890,NA,"1166",33
"India",1890,NA,"1163",24.38
"Israel",1890,NA,"994",32
"Jordan",1890,NA,"1405",31.7
"South Korea",1890,NA,"526",25.8
"Pakistan",1890,NA,"1128",25.54
"Saudi Arabia",1890,NA,"958",32.1
"Singapore",1890,NA,"1990",34
"Australia",1891,NA,"7766",45.16
"Egypt",1891,NA,"1178",33
"India",1891,NA,"1054",23.03
"Israel",1891,NA,"999",32
"Jordan",1891,NA,"1416",31.7
"South Korea",1891,NA,"525",25.8
"Pakistan",1891,NA,"1023",25.15
"Saudi Arabia",1891,NA,"961",32.1
"Singapore",1891,NA,"2046",34
"Australia",1892,NA,"6650",45.69
"Egypt",1892,NA,"1191",33
"India",1892,NA,"1137",22.65
"Israel",1892,NA,"1005",32
"Jordan",1892,NA,"1427",31.7
"South Korea",1892,NA,"524",25.8
"Pakistan",1892,NA,"1103",23.56
"Saudi Arabia",1892,NA,"963",32.1
"Singapore",1892,NA,"2103",34
"Australia",1893,NA,"6173",46.22
"Egypt",1893,NA,"1203",33
"India",1893,NA,"1164",24.11
"Israel",1893,NA,"1010",32
"Jordan",1893,NA,"1438",31.7
"South Korea",1893,NA,"524",25.8
"Pakistan",1893,NA,"1129",24.37
"Saudi Arabia",1893,NA,"965",32.1
"Singapore",1893,NA,"2162",34
"Australia",1894,NA,"6270",46.75
"Egypt",1894,NA,"1216",33
"India",1894,NA,"1180",24.03
